category,year,quantity_name,average_trade_usd
63_other_made_textile_articles_sets_worn_clothing_etc,2013,Weight in kilograms,1529387.625
63_other_made_textile_articles_sets_worn_clothing_etc,2014,Number of items,2212.0
63_other_made_textile_articles_sets_worn_clothing_etc,2014,Weight in kilograms,1151806.875
63_other_made_textile_articles_sets_worn_clothing_etc,2015,Number of items,1336.0
63_other_made_textile_articles_sets_worn_clothing_etc,2015,Weight in kilograms,1013597.875
63_other_made_textile_articles_sets_worn_clothing_etc,2016,Number of items,26796.0
63_other_made_textile_articles_sets_worn_clothing_etc,2016,Weight in kilograms,1150754.875
64_footwear_gaiters_and_the_like_parts_thereof,1989,Weight in kilograms,46869835.64285714
64_footwear_gaiters_and_the_like_parts_thereof,1990,Weight in kilograms,45522652.73076923
64_footwear_gaiters_and_the_like_parts_thereof,1991,Weight in kilograms,46125001.7037037
64_footwear_gaiters_and_the_like_parts_thereof,1992,Weight in kilograms,52626185.0
64_footwear_gaiters_and_the_like_parts_thereof,1993,Weight in kilograms,67075504.62068965
64_footwear_gaiters_and_the_like_parts_thereof,1994,Weight in kilograms,58003095.571428575
64_footwear_gaiters_and_the_like_parts_thereof,1995,Weight in kilograms,59952445.36
64_footwear_gaiters_and_the_like_parts_thereof,1996,Weight in kilograms,68754643.20833333
64_footwear_gaiters_and_the_like_parts_thereof,1997,Weight in kilograms,54981965.06896552
64_footwear_gaiters_and_the_like_parts_thereof,1998,Weight in kilograms,47830222.172413796
64_footwear_gaiters_and_the_like_parts_thereof,1999,Weight in kilograms,46285427.06896552
64_footwear_gaiters_and_the_like_parts_thereof,2000,Number of pairs,67274123.91304348
64_footwear_gaiters_and_the_like_parts_thereof,2000,Weight in kilograms,17617043.25
64_footwear_gaiters_and_the_like_parts_thereof,2001,Number of pairs,70313124.47826087
64_footwear_gaiters_and_the_like_parts_thereof,2001,Weight in kilograms,17253089.5
64_footwear_gaiters_and_the_like_parts_thereof,2002,Number of pairs,60457267.708333336
64_footwear_gaiters_and_the_like_parts_thereof,2002,Weight in kilograms,16913380.25
64_footwear_gaiters_and_the_like_parts_thereof,2003,Number of pairs,64669755.291666664
64_footwear_gaiters_and_the_like_parts_thereof,2003,Weight in kilograms,18345495.25
64_footwear_gaiters_and_the_like_parts_thereof,2004,Number of pairs,78870075.69565217
64_footwear_gaiters_and_the_like_parts_thereof,2004,Weight in kilograms,22450305.5
64_footwear_gaiters_and_the_like_parts_thereof,2005,Number of pairs,85979971.13636364
64_footwear_gaiters_and_the_like_parts_thereof,2005,Weight in kilograms,23224760.75
64_footwear_gaiters_and_the_like_parts_thereof,2006,Number of pairs,81005181.69565217
64_footwear_gaiters_and_the_like_parts_thereof,2006,Weight in kilograms,25866796.5
64_footwear_gaiters_and_the_like_parts_thereof,2007,Number of pairs,86897744.04545455
64_footwear_gaiters_and_the_like_parts_thereof,2007,Weight in kilograms,31576750.5
64_footwear_gaiters_and_the_like_parts_thereof,2008,Number of pairs,89586111.95238096
64_footwear_gaiters_and_the_like_parts_thereof,2008,Weight in kilograms,35966870.25
64_footwear_gaiters_and_the_like_parts_thereof,2009,Number of pairs,64761393.0
64_footwear_gaiters_and_the_like_parts_thereof,2009,Weight in kilograms,29267248.75
64_footwear_gaiters_and_the_like_parts_thereof,2010,Number of pairs,70808966.52380952
64_footwear_gaiters_and_the_like_parts_thereof,2010,Weight in kilograms,40153091.0
64_footwear_gaiters_and_the_like_parts_thereof,2011,Number of pairs,61724664.0
64_footwear_gaiters_and_the_like_parts_thereof,2011,Weight in kilograms,50637429.75
64_footwear_gaiters_and_the_like_parts_thereof,2012,Number of pairs,52044470.952380955
64_footwear_gaiters_and_the_like_parts_thereof,2012,Weight in kilograms,64451063.0
64_footwear_gaiters_and_the_like_parts_thereof,2013,Number of pairs,52157062.9047619
64_footwear_gaiters_and_the_like_parts_thereof,2013,Weight in kilograms,55986174.0
64_footwear_gaiters_and_the_like_parts_thereof,2014,Number of pairs,53362487.95
64_footwear_gaiters_and_the_like_parts_thereof,2014,Weight in kilograms,56784721.0
64_footwear_gaiters_and_the_like_parts_thereof,2015,Number of pairs,48019572.6
64_footwear_gaiters_and_the_like_parts_thereof,2015,Weight in kilograms,51308120.666666664
64_footwear_gaiters_and_the_like_parts_thereof,2016,Number of pairs,45362112.09090909
64_footwear_gaiters_and_the_like_parts_thereof,2016,Weight in kilograms,55609260.0
65_headgear_and_parts_thereof,1989,Weight in kilograms,452577.6
65_headgear_and_parts_thereof,1990,Weight in kilograms,516830.8888888889
65_headgear_and_parts_thereof,1991,Weight in kilograms,266510.3
65_headgear_and_parts_thereof,1992,Weight in kilograms,585737.2
65_headgear_and_parts_thereof,1993,Weight in kilograms,702167.7272727273
65_headgear_and_parts_thereof,1994,Weight in kilograms,770287.4
65_headgear_and_parts_thereof,1995,Weight in kilograms,450613.54545454547
65_headgear_and_parts_thereof,1996,Weight in kilograms,358974.0909090909
65_headgear_and_parts_thereof,1997,Weight in kilograms,339411.6
65_headgear_and_parts_thereof,1998,Weight in kilograms,238227.81818181818
65_headgear_and_parts_thereof,1999,Weight in kilograms,195888.63636363635
65_headgear_and_parts_thereof,2000,Number of items,144903.5
65_headgear_and_parts_thereof,2000,Weight in kilograms,227945.55555555556
65_headgear_and_parts_thereof,2001,Number of items,207962.5
65_headgear_and_parts_thereof,2001,Weight in kilograms,236210.0
65_headgear_and_parts_thereof,2002,Number of items,142835.5
65_headgear_and_parts_thereof,2002,Weight in kilograms,199931.77777777778
65_headgear_and_parts_thereof,2003,Number of items,276172.5
65_headgear_and_parts_thereof,2003,Weight in kilograms,286415.22222222225
65_headgear_and_parts_thereof,2004,Number of items,477462.5
65_headgear_and_parts_thereof,2004,Weight in kilograms,286725.55555555556
65_headgear_and_parts_thereof,2005,Number of items,755060.0
65_headgear_and_parts_thereof,2005,Weight in kilograms,322099.22222222225
65_headgear_and_parts_thereof,2006,Number of items,758345.5
65_headgear_and_parts_thereof,2006,Weight in kilograms,350310.77777777775
65_headgear_and_parts_thereof,2007,Number of items,1249378.0
65_headgear_and_parts_thereof,2007,Weight in kilograms,593458.875
65_headgear_and_parts_thereof,2008,Number of items,2830912.0
65_headgear_and_parts_thereof,2008,Weight in kilograms,394058.0
65_headgear_and_parts_thereof,2009,Number of items,1391234.0
65_headgear_and_parts_thereof,2009,Weight in kilograms,260358.0
65_headgear_and_parts_thereof,2010,Number of items,2157676.0
65_headgear_and_parts_thereof,2010,Weight in kilograms,336471.625
65_headgear_and_parts_thereof,2011,Number of items,2286030.0
65_headgear_and_parts_thereof,2011,Weight in kilograms,300979.25
65_headgear_and_parts_thereof,2012,Number of items,2964936.0
65_headgear_and_parts_thereof,2012,Weight in kilograms,305107.5714285714
65_headgear_and_parts_thereof,2013,Number of items,2961331.0
65_headgear_and_parts_thereof,2013,Weight in kilograms,302999.4285714286
65_headgear_and_parts_thereof,2014,Number of items,4069898.0
65_headgear_and_parts_thereof,2014,Weight in kilograms,281266.85714285716
65_headgear_and_parts_thereof,2015,Number of items,2557054.0
65_headgear_and_parts_thereof,2015,Weight in kilograms,218773.7142857143
65_headgear_and_parts_thereof,2016,Number of items,2659025.0
65_headgear_and_parts_thereof,2016,Weight in kilograms,158567.85714285713
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1989,Weight in kilograms,35949.333333333336
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1990,Weight in kilograms,8730.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1991,No Quantity,6.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1991,Weight in kilograms,16890.666666666668
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1992,Weight in kilograms,48824.2
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1993,Weight in kilograms,25840.428571428572
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1994,Weight in kilograms,32781.166666666664
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1995,Weight in kilograms,36975.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1996,Weight in kilograms,29450.166666666668
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1997,Weight in kilograms,42873.666666666664
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1998,Weight in kilograms,48567.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,1999,Weight in kilograms,56706.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2000,Number of items,50817.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2000,Weight in kilograms,48852.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2001,Number of items,22314.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2001,Weight in kilograms,4716.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2002,Number of items,15393.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2002,Weight in kilograms,745.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2003,Number of items,35445.25
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2003,Weight in kilograms,11089.666666666666
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2004,Number of items,37645.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2004,Weight in kilograms,5258.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2005,Number of items,70218.25
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2005,Weight in kilograms,16579.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2006,Number of items,32826.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2006,Weight in kilograms,7500.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2007,Number of items,33645.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2007,Weight in kilograms,8370.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2008,Number of items,55279.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2008,Weight in kilograms,13108.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2009,Number of items,33094.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2009,Weight in kilograms,12837.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2010,Number of items,74215.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2010,Weight in kilograms,26992.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2011,Number of items,72578.25
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2011,Weight in kilograms,5997.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2012,Number of items,76069.25
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2012,Weight in kilograms,8829.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2013,Number of items,50112.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2013,Weight in kilograms,43096.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2014,Number of items,71376.75
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2014,Weight in kilograms,30510.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2015,Number of items,72003.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2015,Weight in kilograms,16921.0
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2016,Number of items,101663.5
66_umbrellas_walking_sticks_seat_sticks_whips_etc,2016,Weight in kilograms,24186.0
67_bird_skin_feathers_artificial_flowers_human_hair,1989,Weight in kilograms,17475.5
67_bird_skin_feathers_artificial_flowers_human_hair,1990,Weight in kilograms,8481.0
67_bird_skin_feathers_artificial_flowers_human_hair,1991,Weight in kilograms,11923.5
67_bird_skin_feathers_artificial_flowers_human_hair,1992,Weight in kilograms,10927.75
67_bird_skin_feathers_artificial_flowers_human_hair,1993,Weight in kilograms,20029.6
67_bird_skin_feathers_artificial_flowers_human_hair,1994,Weight in kilograms,6717.333333333333
67_bird_skin_feathers_artificial_flowers_human_hair,1995,Weight in kilograms,19521.75
67_bird_skin_feathers_artificial_flowers_human_hair,1996,Weight in kilograms,33552.8
67_bird_skin_feathers_artificial_flowers_human_hair,1997,No Quantity,113.0
67_bird_skin_feathers_artificial_flowers_human_hair,1997,Weight in kilograms,19037.5
67_bird_skin_feathers_artificial_flowers_human_hair,1998,Weight in kilograms,11070.5
67_bird_skin_feathers_artificial_flowers_human_hair,1999,Weight in kilograms,12032.666666666666
67_bird_skin_feathers_artificial_flowers_human_hair,2000,Weight in kilograms,6247.4
67_bird_skin_feathers_artificial_flowers_human_hair,2001,Weight in kilograms,13801.75
67_bird_skin_feathers_artificial_flowers_human_hair,2002,Weight in kilograms,50728.8
67_bird_skin_feathers_artificial_flowers_human_hair,2003,Weight in kilograms,36816.71428571428
67_bird_skin_feathers_artificial_flowers_human_hair,2004,Weight in kilograms,24892.25
67_bird_skin_feathers_artificial_flowers_human_hair,2005,Weight in kilograms,18168.14285714286
67_bird_skin_feathers_artificial_flowers_human_hair,2006,Weight in kilograms,26801.875
67_bird_skin_feathers_artificial_flowers_human_hair,2007,Weight in kilograms,65460.125
67_bird_skin_feathers_artificial_flowers_human_hair,2008,Weight in kilograms,133666.7142857143
67_bird_skin_feathers_artificial_flowers_human_hair,2009,Weight in kilograms,15932.5
67_bird_skin_feathers_artificial_flowers_human_hair,2010,Weight in kilograms,27478.375
67_bird_skin_feathers_artificial_flowers_human_hair,2011,Weight in kilograms,44778.625
67_bird_skin_feathers_artificial_flowers_human_hair,2012,Weight in kilograms,18053.25
67_bird_skin_feathers_artificial_flowers_human_hair,2013,Weight in kilograms,26336.125
67_bird_skin_feathers_artificial_flowers_human_hair,2014,No Quantity,28.0
67_bird_skin_feathers_artificial_flowers_human_hair,2014,Weight in kilograms,9969.0
67_bird_skin_feathers_artificial_flowers_human_hair,2015,Weight in kilograms,52816.125
67_bird_skin_feathers_artificial_flowers_human_hair,2016,Weight in kilograms,44984.0
68_stone_plaster_cement_asbestos_mica_etc_articles,1989,Weight in kilograms,1277850.4166666667
68_stone_plaster_cement_asbestos_mica_etc_articles,1990,No Quantity,6.0
68_stone_plaster_cement_asbestos_mica_etc_articles,1990,Weight in kilograms,1360673.6170212766
68_stone_plaster_cement_asbestos_mica_etc_articles,1991,Weight in kilograms,1598867.2391304348
68_stone_plaster_cement_asbestos_mica_etc_articles,1992,No Quantity,1064.0
68_stone_plaster_cement_asbestos_mica_etc_articles,1992,Weight in kilograms,2610725.285714286
68_stone_plaster_cement_asbestos_mica_etc_articles,1993,Weight in kilograms,3615888.0392156863
68_stone_plaster_cement_asbestos_mica_etc_articles,1994,Weight in kilograms,3871505.6923076925
68_stone_plaster_cement_asbestos_mica_etc_articles,1995,No Quantity,2954.0
68_stone_plaster_cement_asbestos_mica_etc_articles,1995,Weight in kilograms,4971270.744680851
68_stone_plaster_cement_asbestos_mica_etc_articles,1996,No Quantity,2277.0
68_stone_plaster_cement_asbestos_mica_etc_articles,1996,Weight in kilograms,5023849.816326531
68_stone_plaster_cement_asbestos_mica_etc_articles,1997,Weight in kilograms,6494550.108695652
68_stone_plaster_cement_asbestos_mica_etc_articles,1998,Weight in kilograms,6109311.62
68_stone_plaster_cement_asbestos_mica_etc_articles,1999,Weight in kilograms,5888891.68
68_stone_plaster_cement_asbestos_mica_etc_articles,2000,Weight in kilograms,6727163.62
68_stone_plaster_cement_asbestos_mica_etc_articles,2001,No Quantity,244.0
